Address,Longitude,Latitude
31869 UNIT P EXTENSION,31.10179373,-18.0314944
30443 UNIT P EXTENSION,31.10121301,-18.03216073
30436 UNIT P EXTENSION,31.1011733,-18.0314033
30424,31.10237622,-18.03130729
30454 UNIT P EXTENSION,31.10147954,-18.03290031
30429 UNIT P EXTENSION,31.10160663,-18.0312967
30451 UNIT P EXTENSION,31.1011477,-18.03281118
30433 UNIT P EXTENSION,31.10147601,-18.03127552
30460 UNIT P EXTENSION,31.10217853,-18.0328606
31886 UNIT P EXTENSION,31.10171254,-18.03271939
30445 UNIT P EXTENSION,31.10117947,-18.03234254
31871 UNIT P EXTENSION,31.10149366,-18.03156147
31865,31.10209027,-18.03151911
31878 UNIT P EXTENSION,31.10145483,-18.03211572
31890 UNIT P EXTENSION,31.10145659,-18.0322128
30240 UNIT N EXTENSION,31.10090235,-18.03238931
30428 UNIT P EXTENSION,31.10186081,-18.03131436
30447 UNIT P EXTENSION,31.10115123,-18.0324255
31424 UNIT P EXTENSION,31.102824,-18.0320517
30239 UNIT N EXTENSION,31.10089882,-18.03230459
31421 UNIT P EXTENSION,31.1027927,-18.0317644
30487 UNIT P EXTENSION,31.10258451,-18.03187213
31426 UNIT P EXTENSION,31.1027184,-18.0322399
30478 UNIT P EXTENSION,31.1025192,-18.03280235
31422 UNIT P EXTENSION,31.1027155,-18.0318686
31540 UNIT P EXTENSION,31.1027229,-18.0326336
30469 UNIT P EXTENSION,31.1016916,-18.0332166
30483 UNIT P EXTENSION,31.10256509,-18.03224104
30492 UNIT P EXTENSION,31.10275396,-18.03151558
30485 UNIT P EXTENSION,31.10256862,-18.03215279
30472 UNIT P EXTENSION,31.10210439,-18.03306182
31416 UNIT P EXTENSION,31.1027559,-18.0313213
30465 UNIT P EXTENSION,31.1012611,-18.0331342
30482 UNIT P EXTENSION,31.10254744,-18.03206806
30484 UNIT P EXTENSION,31.1025545,-18.03234342
30470 UNIT P EXTENSION,31.10186434,-18.03307594
30440 UNIT P EXTENSION,31.1011858,-18.0317802
31864 UNIT P EXTENSION,31.10217853,-18.03152617
30455 UNIT P EXTENSION,31.10162781,-18.03285354
31889 UNIT P EXTENSION,31.10208321,-18.03266997
31879 UNIT P EXTENSION,31.10142306,-18.03227811
31887 UNIT P EXTENSION,31.1018255,-18.03268762
30448 UNIT P EXTENSION,31.10113005,-18.03253317
31881 UNIT P EXTENSION,31.10138422,-18.03245462
31877 UNIT P EXTENSION,31.10142659,-18.03202393
31883 UNIT P EXTENSION,31.10143718,-18.03258877
30459 UNIT P EXTENSION,31.10206909,-18.03288178
30453 UNIT P EXTENSION,31.10139482,-18.03288443
30427 UNIT P EXTENSION,31.1020644,-18.0312713
31867 UNIT P EXTENSION,31.10196671,-18.03152264
30457 UNIT P EXTENSION,31.1018255,-18.03288178
30434 UNIT P EXTENSION,31.10135598,-18.03124375
30425 UNIT P EXTENSION,31.10226678,-18.03133907
31873 UNIT P EXTENSION,31.1014828,-18.0317254
31870 UNIT P EXTENSION,31.1016031,-18.03147675
30468 UNIT P EXTENSION,31.10161016,-18.03310065
30486 UNIT P EXTENSION,31.10255803,-18.0319445
30235 UNIT N EXTENSION,31.10099413,-18.03195951
30234 UNIT N EXTENSION,31.10099766,-18.03185978
13559 UNIT N,31.10030927,-18.03271762
30480 UNIT P EXTENSION,31.10252626,-18.03251287
33444 UNIT P EXTENSION,31.10118653,-18.03207953
30446 UNIT P EXTENSION,31.10117418,-18.03222251
30430 UNIT P EXTENSION,31.10179373,-18.03127552
30441 UNIT P EXTENSION,31.10118918,-18.03188361
32378,31.102061,-18.032036
32383,31.102097,-18.032363
32385,31.102334,-18.03226
31895,31.101965,-18.03235
31896,31.101889,-18.032344
31901,31.101769,-18.032168
31902,31.101702,-18.032118
31904,31.101627,-18.031977
31906,31.101657,-18.031715
31910,31.102126,-18.031695
31912,31.102375,-18.031698
13547 UNIT N,31.10058337,-18.03236399
13532 UNKNOWN CHITUNGWIZA,31.1006678,-18.03186255
30181 UNIT P EXTENSION,31.1009356,-18.0333159
32377 UNIT P EXTENSION,31.1020438,-18.0318833
31905 UNIT P EXTENSION,31.1018178,-18.0316728
31917 UNIT P EXTENSION,31.1010255,-18.0332454
31439 UNIT P EXTENSION,31.1016066,-18.0332919
30463 UNIT P EXTENSION,31.102219,-18.0319957
30465 UNIT P EXTENSION,31.1011861,-18.0331107
31897 UNIT P EXTENSION,31.1018045,-18.0325073
30464 UNIT P EXTENSION,31.1024059,-18.03186
30182 UNIT P EXTENSION,31.100522,-18.0331124
13528 UNKNOWN CHITUNGWIZA,31.10058578,-18.03143451
,31.10076361,-18.032781
,31.10052374,-18.03230541
30490 UNIT P EXTENSION,31.10256685,-18.03169209
24773,31.09819024,-18.03384642
24789,31.0973415,-18.0338287
37820,31.0988654,-18.033167
24878,31.0952074,-18.0323525
24775 UNIT O,31.09790312,-18.03388238
27161,31.0950781,-18.0335719
24894,31.09445,-18.032275
27176 UNIT N EXTENSION,31.09697364,-18.03449703
33046 UNIT N EXTENSION,31.09895251,-18.03537472
27174 UNIT N EXTENSION,31.09679581,-18.0344242
24778 UNIT O,31.09756472,-18.03404266
33038 UNIT N EXTENSION,31.09979,-18.0354683
24769 UNIT O EXTENSION,31.09807856,-18.03417934
24837,31.0955872,-18.0334971
24889 UNIT N EXTENSION,31.094207,-18.0327809
27184 UNIT N EXTENSION,31.09808118,-18.03501551
24790 UNIT N EXTENSION,31.097675,-18.0337432
27185 UNIT N EXTENSION,31.0980983,-18.0350917
27178 UNIT N EXTENSION,31.09722715,-18.03464469
33044 UNIT N EXTENSION,31.0991433,-18.0355483
27172 UNIT N EXTENSION,31.09641746,-18.03431759
24833,31.0958991,-18.033572
33144 UNIT N EXTENSION,31.10043709,-18.03545228
24823,31.0964329,-18.033629
24846,31.0956433,-18.0328067
24829,31.09632,-18.0332555
37797 UNIT O,31.09792602,-18.03336976
24890 UNIT N EXTENSION,31.0943519,-18.0327651
,31.09791476,-18.03347705
24827,31.0966541,-18.0332329
24835,31.0960819,-18.0332916
24893 UNIT N EXTENSION,31.0944217,-18.0323767
24785 UNIT N EXTENSION,31.0971447,-18.0341761
24886,31.0943473,-18.0329195
24776 UNIT O,31.0978305,-18.0340232
27163 UNIT N EXTENSION,31.0952317,-18.0339433
24777 UNIT O,31.09762345,-18.0339844
24850,31.0957133,-18.03332
24900 UNIT N EXTENSION,31.09398,-18.0324545
24878,31.0951375,-18.0324175
27181 UNIT N EXTENSION,31.09760703,-18.03479749
24864 UNIT N EXTENSION,31.095038,-18.0327148
24789 UNIT N EXTENSION,31.0975673,-18.0338272
24792 UNIT N EXTENSION,31.0972317,-18.03343
24845,31.0957098,-18.0327856
24831,31.0960022,-18.0333314
24784 UNIT N EXTENSION,31.0970717,-18.03424
24786 UNIT N EXTENSION,31.097215,-18.0340517
33045,31.0943293,-18.0332375
36831,31.0976917,-18.0335033
24869 UNIT N EXTENSION,31.0950152,-18.0332631
24821,31.0962668,-18.0338017
33042 UNIT N EXTENSION,31.0993367,-18.0354467
25614,31.0954202,-18.0339716
24895 UNIT N EXTENSION,31.094585,-18.0322617
24794 UNIT N EXTENSION,31.0973517,-18.033755
24796 UNIT N EXTENSION,31.0970886,-18.0339233
24847,31.095535,-18.0329267
24902,31.0940309,-18.0327741
24659,31.10044077,-18.03410765
24671,31.1004478,-18.0347925
24715,31.0988033,-18.0345467
34361 UNIT N ,31.0999183,-18.03345
24680 UNIT N,31.0997404,-18.0338486
24752,31.09862623,-18.03375816
24697 UNIT N EXTENSION,31.1002302,-18.034343
24652,31.1009542,-18.0345519
24688 UNIT N,31.09927932,-18.03416943
24707,31.09977355,-18.03452599
24718,31.09923343,-18.03463189
24683 UNIT N,31.0994797,-18.033814
24692 UNIT N,31.09964647,-18.03413766
24698 UNIT N,31.100315,-18.03415
24685 UNIT N,31.099175,-18.034035
24679 UNIT N,31.0998383,-18.033825
24677 UNIT N,31.1001017,-18.0338883
,31.0995733,-18.033395
31410,31.09851503,-18.03353399
7 TRYAGAIN,31.0994796,-18.0333567
31409,31.09838264,-18.03347045
24770,31.09829968,-18.03416414
24760 SEKE UNIT N EXTENSION,31.0981367,-18.0346367
24690 UNIT N EXTENSION,31.0994223,-18.0341712
24708 UNIT N EXTENSION,31.09966412,-18.03450657
24718 UNIT N,31.09940641,-18.03472721
24691 UNIT N EXTENSION,31.09950526,-18.03418179
24684 UNIT N,31.0992885,-18.0337826
24753,31.09852562,-18.03384112
24661,31.1005819,-18.0346998
24648,31.101063,-18.0348838
24641,31.1011733,-18.0348633
34362,31.0999801,-18.0334543
,31.0997295,-18.0334292
34358 UNIT N ,31.0997356,-18.0333944
24664,31.1004749,-18.0349236
24653,31.1011405,-18.034388
SEKE UNIT N,31.098245,-18.0343217
24747N EXTENSION,31.09849914,-18.03441743
24811 UNIT N CHITUNGWIZA,31.096757,-18.033194
24812 UNIT N CHITUNGWIZA,31.096645,-18.033263
24814 UNIT N CHITUNGWIZA,31.096545,-18.033409
24807 UNIT N CHITUNGWIZA,31.096885,-18.033875
24816 UNIT N CHITUNGWIZA,31.096443,-18.033632
24818 UNIT N EXTENSION,31.096388,-18.03386
24650 N CHITUNGWIZA,31.101072,-18.034686
24620,31.1019466,-18.0348042
24615,31.1021565,-18.0343782
32840,31.1004666,-18.0335358
24609 UNIT N EXTENSION,31.1022583,-18.034275
24634,31.101488,-18.0341598
32827 UNIT P EXTENSION,31.1016967,-18.0336282
24635 UNIT N EXTENSION,31.1011917,-18.0343017
24607 UNIT N EXTENSION,31.1021752,-18.034466
24618 UNIT N EXTENSION,31.10202,-18.0347083
32830 UNIT P EXTENSION,31.101419,-18.033532
24629,31.1015296,-18.034705
24622,31.1017844,-18.035103
24624 UNIT N EXTENSION,31.1014583,-18.0353117
32835 UNIT P EXTENSION,31.10093,-18.0335367
24605 UNIT N EXTENSION,31.102125,-18.0346683
32829,31.1014812,-18.0336223
24628,31.1014354,-18.0347198
24619,31.1019392,-18.0348081
32830 UNIT P EXTENSION,31.1014167,-18.033535
34500,31.1017651,-18.0356415
32855,31.1012099,-18.0338912
32846 UNIT P EXTENSION,31.1003783,-18.0337817
24611,31.1021591,-18.0339873
24633,31.1017018,-18.0342737
31408,31.09830498,-18.03356753
31427 UNIT P EXTENSION,31.1028441,-18.0321167
31913 UNIT P EXTENSION,31.1014068,-18.0332807
31874,31.1013351,-18.0317925
24875 UNIT N EXTENSION,31.0948219,-18.0327367
24887,31.0942733,-18.0330467
24800 UNIT N EXTENSION,31.0969167,-18.0342
24848,31.0957345,-18.0331175
33037 UNIT N EXTENSION,31.09983545,-18.035618
24667 UNIT N,31.10012,-18.03532
24647,31.1009806,-18.0350316
24668,31.1003958,-18.0352021
24712,31.0992567,-18.0343817
24661,31.1005786,-18.034635
24676 UNIT N,31.1001967,-18.0339167
24693 UNIT N,31.09974002,-18.03414296
24651,31.1009069,-18.0346017
24649,31.1009803,-18.034765
24696 UNIT N,31.09997125,-18.03427005
24681 UNIT N,31.09975943,-18.03400528
24682 UNIT N,31.0995339,-18.0338285
24772,31.09824143,-18.03372109
24670 UNIT N,31.1002317,-18.034885
24693 UNIT N EXTENSION,31.09984239,-18.0342118
30494 UNIT P EXTENSION,31.10264099,-18.03130376
24711 UNIT N EXTENSION,31.09935522,-18.03446774
24705 UNIT N,31.0999655,-18.035072
24722 UNIT N,31.09974355,-18.0347025
24761 SEKE UNIT N,31.0979587,-18.034784
24745N EXTENSION,31.09845501,-18.03464513
24743N EXTENSION,31.0983191,-18.03490637
31862 UNIT P EXTENSION,31.10258097,-18.03158971
30473 UNIT P EXTENSION,31.10220677,-18.03307594
24695 UNIT N EXTENSION,31.10002773,-18.03425945
24750 N EXTENSION,31.09882392,-18.03383583
24804 UNIT N CHITUNGWIZA,31.096937,-18.033854
24801 UNIT N CHITUNGWIZA,31.096672,-18.034113
24802 UNIT N CHITUNGWIZA,31.096756,-18.034165
31909 UNIT P EXTENSION,31.1019877,-18.0316019
31910 UNIT P EXTENSION,31.1021673,-18.0316876
31906 UNIT P EXTENSION,31.1018818,-18.0316376
32838,31.1007058,-18.033368
24625,31.1013283,-18.0350308
24632 UNIT N EXTENSION,31.1014883,-18.03428
30468 UNIT P EXTENSION,31.1015847,-18.0331391
24640 UNIT N EXTENSION,31.101295,-18.0348833
24614 UNIT N EXTENSION,31.10214,-18.0342283
34501 UNIT N EXTENSION,31.1018786,-18.0354675
24672 UNIT N,31.1004072,-18.0348302
24788 UNIT N EXTENSION,31.0974977,-18.0339122
34788,31.0973626,-18.0349281
30184 UNIT P EXTENSION,31.1002948,-18.0330875
32381 UNIT P EXTENSION,31.1018493,-18.0321597
31912 UNIT P EXTENSION,31.1023659,-18.0316468
37825 UNIT N,31.0976617,-18.0336217
24809 UNIT N EXTENSION,31.0971703,-18.03337
13551 UNIT N,31.10048308,-18.03277807
34502,31.1020342,-18.0356237
24667,31.1005589,-18.0346321
24675 UNIT N,31.1003122,-18.0339406
24601 UNIT N EXTENSION,31.10224,-18.0351333
24606 UNIT N EXTENSION,31.10212,-18.0345783
31895 UNIT P EXTENSION,31.101995,-18.0325048
24627 UNIT N EXTENSION,31.101605,-18.0348267
31894 UNIT P EXTENSION,31.1020451,-18.0325422
31845,31.1003093,-18.0337539
32856 UNIT P EXTENSION,31.1013251,-18.0339466
16 DARIRO,31.05668216,-18.0141261
40 HONDOHWE,31.055372,-18.0152639
8267,31.05552991,-18.01436841
17 MANDA ROAD,31.05830463,-18.01492566
30 DUHWINO,31.056123,-18.0154066
8FAMBAI,31.05192986,-18.0136217
7 MANDA ZENGEZA 3,31.05837982,-18.01448984
85 VASHANDI ROAD ZENGEZA 3,31.0548842,-18.0151875
43 MAVHU,31.05351906,-18.01532136
27 MUDUHWINO ZENGEZA 3 CHITUNGWIZA,31.05667,-18.015295
5 DARIRO,31.05623926,-18.01404515
23 DAHWA CRESCENT ZENGEZA 3,31.0549942,-18.0140085
8781 ZIVANAI STREET,31.05357447,-18.01463048
,31.05755537,-18.01652406
8762 VASHANDI DRIVE,31.05278397,-18.0146054
8783 ZIVANAI STREET,31.05353803,-18.01447161
8764 VASHANDI DRIVE,31.05294913,-18.01456105
10 DAHWA CRESCENT ZENGEZA 3,31.0550177,-18.013383
8252 GEJO ZENGEZA 3,31.05567269,-18.01341802
8811 VASHANDI,31.05462855,-18.01473748
8792 MAZVIKOKOTA STREET,31.05418589,-18.01455441
8299 HONDOHWE,31.05588872,-18.01329212
8198 DAHWA ZENGEZA 3,31.05487461,-18.0135801
8782 ZIVANAI STREET,31.05355332,-18.01455258
8196 DAHWA ZENGEZA 3 CRESCENT,31.05483749,-18.01374313
8761 VASHANDI DRIVE,31.05269372,-18.01462204
8256 GEJO ZENGEZA 3,31.05559397,-18.01374607
8294 HONDOHWE,31.05578424,-18.01370288
8295 HONDOHWE,31.05580462,-18.01361912
8813 VASHANDI,31.05466368,-18.01457668
8167 DAHWA ZENGEZA 3 CRESCENT,31.05445073,-18.01397219
8812 VASHANDI,31.05464368,-18.01465641
18 DAHWA CRESCENT ZENGEZA 3,31.0549956,-18.0136795
37 DAHWA CRESCENT ZENGEZA 3,31.0543619,-18.0136448
39 DAHWA CRESCENT ZENGEZA 3,31.0545318,-18.0135819
8 DAHWA CRESCENT ZENGEZA 3,31.0550636,-18.0133355
41 DAHWA CRESCENT ZENGEZA 3,31.0545151,-18.0135854
55 DAHWA CRESCENT ZENGEZA 3,31.054467,-18.0129025
13 DAHWA,31.0551534,-18.0135983
40 DAHWA,31.0549333,-18.0130633
17 DAHWA,31.0550533,-18.0137083
28 DAHWA,31.0546534,-18.0134501
4 KUWADZANA CRES,31.053845,-18.01307
25 DAHWA,31.0548616,-18.0139486
30 DAHWA,31.0546694,-18.0134345
29 DAHWA CRESCENT ZENGEZA 3,31.0545289,-18.0137822
49 DAHWA CRESCENT ZENGEZA 3,31.0546162,-18.0132107
4 DAHWA CRESCENT ZENGEZA 3,31.0551444,-18.0132173
53 DAHWA CRESCENT ZENGEZA 3,31.0546483,-18.0130819
43 DAHWA CRESCENT ZENGEZA 3,31.0543819,-18.0134646
47 DAHWA CRESCENT ZENGEZA 3,31.0546471,-18.0132718
9 MAZVIKOKOTA,31.054265,-18.014735
9 ZIVANAI,31.05351,-18.0146733
14 ZIVANAI,31.0534483,-18.0145783
17629 INFILL,31.0539217,-18.0144117
12 MAZVIKOKOTA,31.0543067,-18.0146049
8780 ZIVANAI STREET,31.05359583,-18.01470964
8297 HONDOHWE,31.0558462,-18.01345784
8292 HONDOHWE,31.05574783,-18.01385954
16339 VASHANDI,31.05432783,-18.01411536
8197 DAHWA ZENGEZA 3,31.05485515,-18.0136637
8757 MAVHU ZENGEZA 3 ROAD,31.0522895,-18.01489344
8734 MAVHU ZENGEZA 3,31.05424421,-18.01531514
8182 DAHWA ZENGEZA 3 CRESCENT,31.054764,-18.01330262
8750 MAVHU ZENGEZA 3,31.05276902,-18.01524982
8255 GEJO ZENGEZA 3,31.05561485,-18.01366438
8775 ZIVANAI,31.05340562,-18.01513467
8806 VASHANDI,31.05453798,-18.01513956
8786 MAZVIKOKOTA,31.05408012,-18.01504089
8730 468 CHAKANYUKA ZENGEZA 3 ROAD,31.05460935,-18.01539311
8743 MAVHU ZENGEZA 3 ROAD,31.05339906,-18.01539532
8788 MAZVIKOKOTA STREET,31.05411295,-18.01488046
8748 MAVHU ZENGEZA 3,31.05290387,-18.01535552
2 MAZVIKOKOTA,31.0542235,-18.0149914
8732 MAVHU ZENGEZA 3 ROAD,31.0544329,-18.01535679
24 CHAKANYUKA ROAD,31.0544567,-18.0154617
74 CHAKANYUKA ROAD,31.0523083,-18.0149717
56 CHAKANYUKA ROAD,31.0530367,-18.01543
66 CHAKANYUKA ROAD,31.05250913,-18.01518447
14 CHAKANYUKA ROAD,31.05492578,-18.0155929
64 CHAKANYUKA ROAD,31.05263203,-18.01528152
20 CHAKANYUKA ROAD,31.05459405,-18.01551504
72 CHAKANYUKA ROAD,31.0524284,-18.0150914
58 CHAKANYUKA ROAD,31.05281978,-18.01539563
6 MAZVIKOKOTA,31.0544748,-18.0148748
8 MAZVIKOKOTA,31.0544639,-18.014912
5 MAZVIKOKOTA,31.054181,-18.0149016
70 CHAKANYULA ROAD,31.05239659,-18.01507441
48 CHAKANYUKA ROAD,31.05337055,-18.01549891
3 ZIVANAI,31.053775,-18.0149267
4 MAZVIKOKOTA,31.0542257,-18.0149192
35 MAVHU,31.05385278,-18.01524514
67 MAVHU,31.05250795,-18.01499944
57 MAVHU,31.05293616,-18.0153005
26 CHAKANYUKA ROAD,31.05424351,-18.01542238
2 CHAKANYUKA ROAD,31.05537083,-18.01568797
28 CHAKANYUKA ROAD,31.05432805,-18.01528594
57 VASHANDI CRESCENT ZENGEZA 3,31.0546468,-18.01415
53 VASHANDI CRESCENT ZENGEZA 3,31.05446,-18.01403
77 VASHANDI CRESCENT,31.0549017,-18.0148167
8163/55 VASHANDI ROAD ZENGEZA 3,31.0544883,-18.0141883
8219/69 VASHANDI ROAD ZENGEZA 3,31.0550383,-18.0145267
51 MAVHU,31.05315717,-18.01534767
13 MAVHU,31.05488975,-18.01541238
1 MAVHU,31.05540312,-18.01553247
19 MAVHU,31.05462561,-18.01536627
8766 VASHANDI DRIVE,31.05313332,-18.01556875
8787 MAZVIKOKOTA STREET,31.05409397,-18.0149617
8789 MAZVIKOKOTA STREET,31.05413176,-18.01479726
8810 VASHANDI,31.05461058,-18.01481664
8771 ZIVANAI STREET,31.05332279,-18.01477327
8769 ZIVANAI STREET,31.05342884,-18.01557276
6 CHAKANYUKA ROAD,31.05518116,-18.01564519
8777 ZIVANAI STREET,31.05366451,-18.0149672
8224/79 VASHANDI ROAD ZENGEZA 3,31.0548865,-18.01498
8195 DAHWA ZENGEZA 3,31.05481831,-18.01382292
1 DAHWA,31.0551779,-18.0131294
45 DAHWA CRESCENT ZENGEZA 3,31.0545908,-18.0134111
27 DAHWA CRESCENT ZENGEZA 3,31.0547153,-18.0139111
21 DAHWA,31.0549553,-18.0139292
32 DAHWA,31.0547367,-18.0133203
36 DAHWA,31.0547167,-18.0131283
11 DAHWA,31.0552203,-18.0135534
38 DAHWA,31.0549117,-18.0130633
16340 VASHANDI ROAD ZENGEZA 3,31.0543183,-18.01396
71 VASHANDI CRESCENT,31.0547367,-18.0145345
63 VASHANDI CRESCENT ZENGEZA 3,31.0548933,-18.0142867
51 VASHANDI CRESCENT ZENGEZA 3,31.054205,-18.01416
8190/61 VASHANDI ROAD ZENGEZA 3,31.0548617,-18.01414
65 MAVHU,31.05262419,-18.01507261
45 MAVHU,31.05335468,-18.015349
36 CHAKANYUKA ROAD,31.0539117,-18.01535
15 MAZVIKOKOTA,31.0543333,-18.0144817
17634 INFILL,31.053915,-18.0149383
3 MAZVIKOKOTA,31.0541551,-18.0149051
17631,31.0539083,-18.0145067
13 ZIVANAI,31.0534917,-18.0145317
41 MAVHU,31.05366436,-18.0152974
31 MAVHU,31.05405537,-18.0152361
33 MAVHU,31.05390819,-18.01522259
39 MAVHU,31.05346232,-18.01512432
37 MAVHU,31.05375192,-18.01527596
15 MAVHU,31.05476562,-18.0153786
44 CHAKANYUKA ROAD,31.05352456,-18.01545462
68 CHAKANYUKA ROAD,31.05254084,-18.01520936
42 CHAKANYUKA ROAD,31.05367884,-18.01543961
18 CHAKANYUKA ROAD,31.05470381,-18.01553633
1 MAZVIKOKOTA,31.0541733,-18.015065
8747 MUNYA ZENGEZA 3,31.05305788,-18.01540874
8774 ZIVANAI,31.05337582,-18.01503158
12 DAHWA CRESCENT ZENGEZA 3,31.0550362,-18.0135277
30 CHAKANYUKA ROAD,31.05410381,-18.01540962
14 MAZVIKOKOTA,31.0543695,-18.0145758
8733 MAVHU ZENGEZA 3,31.05433489,-18.01533717
8809 VASHANDI,31.05459292,-18.01489681
8742 MAVHU ZENGEZA 3 ROAD,31.05348837,-18.01537825
10 MUNYA,31.05535865,-18.01432358
83 VASHANDI CRESCENT,31.0548784,-18.0150859
8251 GEJO ZENGEZA 3,31.05569444,-18.01333823
62 CHAKANYUKA ROAD,31.05270605,-18.01533384
15 MUNYA,31.0553409,-18.0151316
8814 VASHANDI DRIVE,31.05468272,-18.01449768
8763 VASHANDI DRIVE,31.05286682,-18.01458269
17632 INFILL,31.0537383,-18.01469
8772 ZIVANAI STREET,31.05333752,-18.01485765
47 MAVHU,31.0532171,-18.0151441
8250 GEJO ZENGEZA 3,31.05571427,-18.01325265
17630 INFILL,31.0538659,-18.0144603
2 DAHWA CRESCENT ZENGEZA 3,31.0551295,-18.0130983
19218 MUSHANDIRI,31.0539312,-18.0141889
26 DAHWA,31.0546606,-18.0135855
19 DAHWA,31.0552087,-18.0138287
62 VASHANDI CRESCENT ZENGEZA 3,31.0550183,-18.014495
15 ZIVANAI,31.0536133,-18.0144083
8260 GEJO ZENGEZA 3,31.05568049,-18.01424255
59 VASHANDI CRESCENT ZENGEZA 3,31.05471287,-18.01408037
18 MAZVIKOKOTA,31.054445,-18.0144317
34 CHAKANYUKA ROAD,31.0539233,-18.0153417
9 MAVHU,31.0552273,-18.01548563
8756 MAVHU ZENGEZA 3 ROAD,31.05235725,-18.01494645
23 MAVHU,31.05447852,-18.01533624
61 MAVHU,31.05273334,-18.01515184
5 MAVHU,31.05510788,-18.01547018
10 MAZVIKOKOTA,31.0542982,-18.0147701
21 MAVHU,31.05454766,-18.01533531
28 HONDOHWE,31.0554939,-18.0147944
7 DAHWA,31.0551734,-18.0134312
14 MAZVIKOKOTA,31.0545343,-18.014556
8257 GEJO ZENGEZA 3,31.05557297,-18.01382369
22 CHAKANYUKA ROAD,31.0545,-18.0154367
32 CHAKANYUKA ROAD,31.05405162,-18.01541204
16 CHOTO ZENGEZA 3 CHITUNGWIZA,31.056396,-18.013499
25 KUBVUMBI DRIVE ZENGEZA 3,31.05672871,-18.01347919
2 DARIRO ZENGEZA 3 CHITUNGWIZA,31.055967,-18.014175
6 DARIRO ZENGEZA 3 CHITUNGWIZA,31.056143,-18.014123
23 CHOTO,31.05647451,-18.01390933
31 CHOTO,31.05604487,-18.01383896
20 DARIRO,31.05652821,-18.01436217
29 DARIRO,31.0569956,-18.0146235
21CHOTO ZENGEZA 3,31.0565485,-18.0139116
23 KUBVUMBI ZENGEZA 3 CHITUNGWIZA,31.056918,-18.013568
4 CHOTO ZENGEZA 3 CHITUNGWIZA,31.056788,-18.013765
51DARIRO ZENGEZA 3,31.05600728,-18.01473953
33 MUDUHWINO ZENGEZA 3 CHITUNGWIZA,31.056749,-18.015584
49 MUDUHWINO ZENGEZA 3 CHITUNGWIZA,31.05601,-18.015442
25 DUHWINO,31.05674482,-18.01526046
24 GAMBA,31.0561666,-18.01623592
14 DUHWINO,31.05624955,-18.01520598
21DUHWINO,31.05664457,-18.01503007
38 GAMBA,31.05558779,-18.016123
39 DUHWINO,31.05636591,-18.01541197
8630/22 GAMBA ROAD,31.0564936,-18.01627224
9 DUHWINO,31.05613077,-18.01492514
21 MUSEVE,31.05646854,-18.01566279
49 DARIRO,31.0561693,-18.0147821
26 DUHWINO,31.05603413,-18.0153382
37 DARIRO,31.05668276,-18.01483373
40 GAMBA,31.0555126,-18.01606001
26 MATONGO,31.05667216,-18.01609593
21 CHOTO ZENGEZA 3 CHITUNGWIZA,31.056905,-18.01355
8 CHOTO ZENGEZA 3 CHITUNGWIZA,31.056608,-18.013732
12 CHOTO ZENGEZA 3 CHITUNGWIZA,31.056508,-18.013558
18 DARIRO ZENGEZA 3 CHITUNGWIZA,31.05671,-18.014237
8409/29 RUCHENGETO ZENGEZA 3,31.05722,-18.014565
23 MUDUHWINO ZENGEZA 3 CHITUNGWIZA,31.05673,-18.015133
10 DUHWINO,31.05608247,-18.01518215
37 DUHWINO,31.05644706,-18.01543921
15 MUSEVE,31.05612722,-18.0157933
34 DUHWINO,31.05607113,-18.01558902
55 DARIRO,31.0558581,-18.01466576
45 DARIRO,31.05633428,-18.01447963
5 DUHWINO,31.05597625,-18.01489728
6 MUSEVE,31.05580141,-18.01594765
38 DUHWINO,31.05578351,-18.01525535
41 DARIRO,31.05642856,-18.0147906
27 CHOTO,31.05620599,-18.0138401
40 DARIRO,31.055882,-18.0144354
31 DUHWINO,31.05667202,-18.01554078
2 MUSEVE,31.0555496,-18.0159136
6 DUHWINO,31.05589748,-18.01485075
1 DARIRO,31.05606755,-18.01400126
33 DARIRO,31.0569885,-18.0147227
30 MATONGO,31.05662568,-18.0162938
06MUSEVE ZENGEZA 3,31.05561951,-18.01596668
39DARIRO ZENGEZA 3,31.05652046,-18.01480081
13 DARIRO,31.05674064,-18.01413178
16324,31.05644288,-18.01666322
11 MUDUHWINO ZENGEZA 3 CHITUNGWIZA,31.056313,-18.014843
21 DARIRO,31.05687908,-18.01412383
11 CHOTO,31.05705332,-18.01391273
28 DARIRO,31.05649539,-18.01450233
16320 GAMBA,31.0563307,-18.01705363
11 MUSEVE,31.05602936,-18.01575585
43 MUDUHWINO ZENGEZA 3 CHITUNGWIZA,31.056275,-18.01551
6 CHOTO,31.05667858,-18.01367213
18 DUHWINO,31.05647152,-18.01498694
17 CHOTO,31.05662011,-18.01393089
2 DUHWINO,31.05582707,-18.01511632
22 DUHWINO,31.05670066,-18.01545226
31DARIRO ZENGEZA 3,31.05690355,-18.01460447
20 CHOTO ZENGEZA 3 CHITUNGWIZA,31.056122,-18.013617
34 DARIRO GROVE,31.056184,-18.014355
36 GAMBA,31.05547799,-18.01631934
8854 GATE CRES,31.05583483,-18.01737367
09CHOTOZENGEZA 3,31.05688266,-18.01397969
3 CHOTO,31.05714402,-18.01354956
35DARIRO ZENGEZA 3,31.05688923,-18.01477471
8 DARIRO,31.0561967,-18.0143067
